id_fvg,type,top,bottom,created_at,filled
3m_147,BULLISH,356.3,275.22,1734002100000.0,False
3m_168,BEARISH,356.3,356.29,1734005880000.0,False
3m_294,BULLISH,366.98,356.29,1734028560000.0,False
3m_1720,BULLISH,377.58,366.98,1734285240000.0,False
3m_1721,BULLISH,377.58,366.98,1734285420000.0,False
3m_2169,BULLISH,383.0,377.58,1734366060000.0,False
3m_2170,BULLISH,383.0,377.58,1734366240000.0,False
3m_2266,BEARISH,383.0,382.0,1734383520000.0,False
3m_2267,BEARISH,383.0,382.0,1734383700000.0,False
3m_2442,BULLISH,382.05,382.0,1734415200000.0,False
3m_2443,BULLISH,382.05,382.0,1734415380000.0,False
3m_2477,BEARISH,382.05,382.0,1734421500000.0,False
3m_2577,BULLISH,392.3,382.0,1734439500000.0,False
3m_2578,BULLISH,392.3,389.64,1734439680000.0,False
3m_2642,BEARISH,392.3,382.0,1734451200000.0,False
3m_2883,BEARISH,382.0,360.0,1734494580000.0,False
3m_3387,BULLISH,367.0,360.0,1734585300000.0,False
3m_3637,BEARISH,367.0,286.0,1734630300000.0,False
3m_3982,BEARISH,286.0,275.23,1734692400000.0,False
3m_4563,BULLISH,300.0,275.23,1734796980000.0,False
3m_5509,BEARISH,300.0,299.9,1734967260000.0,False
3m_5515,BULLISH,325.74,299.9,1734968340000.0,False
3m_5516,BULLISH,325.74,299.9,1734968520000.0,False
3m_5553,BULLISH,350.0,325.74,1734975180000.0,False
3m_5641,BULLISH,362.42,350.0,1734991020000.0,False
3m_5642,BULLISH,362.42,350.0,1734991200000.0,False
3m_5667,BULLISH,381.34,362.42,1734995700000.0,False
3m_5732,BEARISH,381.34,349.99,1735007400000.0,False
3m_5733,BEARISH,381.34,349.99,1735007580000.0,False
3m_6457,BULLISH,353.02,349.99,1735137900000.0,False
3m_7803,BULLISH,360.08,353.02,1735380180000.0,False
3m_7805,BEARISH,360.08,353.02,1735380540000.0,False
3m_9243,BEARISH,353.02,311.42,1735639380000.0,False
3m_9984,BULLISH,312.62,311.42,1735772760000.0,False
3m_10232,BEARISH,312.62,309.7,1735817400000.0,False
3m_10755,BULLISH,350.0,309.7,1735911540000.0,False
3m_10852,BULLISH,350.05,350.0,1735929000000.0,False
3m_11426,BULLISH,385.05,350.05,1736032320000.0,False
3m_11427,BULLISH,385.05,350.05,1736032500000.0,False
3m_11695,BEARISH,385.05,350.05,1736080740000.0,False
3m_11696,BEARISH,385.05,344.79,1736080920000.0,False
3m_11698,BULLISH,345.24,344.79,1736081280000.0,False
3m_11700,BEARISH,345.24,345.08,1736081640000.0,False
3m_12213,BULLISH,345.09,345.08,1736173980000.0,False
3m_12273,BEARISH,345.09,345.0,1736184780000.0,False
3m_12274,BEARISH,345.09,345.0,1736184960000.0,False
3m_12278,BULLISH,345.09,345.0,1736185680000.0,False
3m_12283,BEARISH,345.09,345.0,1736186580000.0,False
3m_12372,BULLISH,345.09,345.0,1736202600000.0,False
3m_12373,BULLISH,345.09,345.0,1736202780000.0,False
3m_12421,BEARISH,345.09,345.0,1736211420000.0,False
3m_12424,BULLISH,345.09,345.0,1736211960000.0,False
3m_12425,BULLISH,345.09,345.0,1736212140000.0,False
3m_12460,BEARISH,345.09,345.0,1736218440000.0,False
3m_12548,BULLISH,345.1,345.0,1736234280000.0,False
3m_12709,BEARISH,345.1,320.05,1736263260000.0,False
3m_12710,BEARISH,345.1,320.05,1736263440000.0,False
3m_12730,BULLISH,345.1,320.05,1736267040000.0,False
3m_12966,BEARISH,345.1,275.23,1736309520000.0,False
3m_12967,BEARISH,345.1,275.23,1736309700000.0,False
3m_15012,BULLISH,276.61,275.23,1736677800000.0,False
3m_15013,BULLISH,276.61,275.23,1736677980000.0,False
3m_15591,BEARISH,276.61,275.22,1736782020000.0,False
3m_16385,BEARISH,275.22,275.0,1736924940000.0,False
3m_16387,BULLISH,290.0,275.0,1736925300000.0,False
3m_16396,BEARISH,290.0,275.0,1736926920000.0,False
3m_16402,BULLISH,296.0,275.0,1736928000000.0,False
3m_16403,BULLISH,296.0,275.0,1736928180000.0,False
3m_16409,BEARISH,296.0,292.0,1736929260000.0,False
3m_16414,BEARISH,292.0,275.0,1736930160000.0,False
3m_16542,BULLISH,300.23,275.0,1736953200000.0,False
3m_16561,BEARISH,300.23,275.0,1736956620000.0,False
3m_16618,BULLISH,345.1,300.23,1736966880000.0,False
3m_17203,BEARISH,345.1,310.1,1737072180000.0,False
3m_17251,BULLISH,345.1,310.1,1737080820000.0,False
3m_17451,BEARISH,345.1,300.0,1737116820000.0,False
3m_17471,BULLISH,345.1,300.0,1737120420000.0,False
3m_17578,BEARISH,345.1,326.06,1737139680000.0,False
3m_17579,BEARISH,345.1,326.06,1737139860000.0,False
3m_17683,BULLISH,345.1,326.06,1737158580000.0,False
3m_19340,BULLISH,371.65,345.1,1737456840000.0,False
3m_19355,BEARISH,371.65,371.48,1737459540000.0,False
3m_19356,BEARISH,371.65,361.48,1737459720000.0,False
3m_19358,BEARISH,361.48,361.45,1737460080000.0,False
3m_19444,BEARISH,361.45,322.6,1737475560000.0,False
3m_19606,BULLISH,368.82,322.6,1737504720000.0,False
3m_19607,BULLISH,368.82,322.6,1737504900000.0,False
3m_19610,BULLISH,369.05,368.82,1737505440000.0,False
3m_19611,BULLISH,369.05,368.82,1737505620000.0,False
3m_19757,BEARISH,369.05,338.03,1737531900000.0,False
3m_19861,BULLISH,353.61,338.03,1737550620000.0,False
3m_19862,BULLISH,353.61,338.03,1737550800000.0,False
3m_20082,BEARISH,353.61,350.0,1737590400000.0,False
3m_20223,BEARISH,350.0,344.45,1737615780000.0,False
3m_20224,BEARISH,350.0,344.45,1737615960000.0,False
3m_20353,BEARISH,344.45,328.36,1737639180000.0,False
3m_20542,BEARISH,328.36,324.73,1737673200000.0,False
3m_20726,BULLISH,327.01,324.73,1737706320000.0,False
3m_20844,BULLISH,352.6,327.01,1737727560000.0,False
3m_20845,BULLISH,352.6,327.01,1737727740000.0,False
3m_21066,BEARISH,352.6,326.75,1737767520000.0,False
3m_21122,BULLISH,338.0,326.75,1737777600000.0,False
3m_21485,BULLISH,380.0,338.0,1737842940000.0,False
3m_21486,BULLISH,380.0,338.0,1737843120000.0,False
3m_21612,BEARISH,380.0,361.0,1737865800000.0,False
3m_21622,BULLISH,380.0,361.0,1737867600000.0,False
3m_21633,BEARISH,380.0,361.0,1737869580000.0,False
3m_21775,BEARISH,361.0,338.0,1737895140000.0,False
3m_21923,BULLISH,380.0,338.0,1737921780000.0,False
3m_21924,BULLISH,380.0,338.0,1737921960000.0,False
3m_22003,BEARISH,380.0,322.76,1737936180000.0,False
3m_22702,BEARISH,322.76,300.71,1738062000000.0,False
3m_22824,BEARISH,300.71,294.0,1738083960000.0,False
3m_22825,BEARISH,300.71,294.0,1738084140000.0,False
3m_22828,BEARISH,294.0,292.0,1738084680000.0,False
3m_22829,BEARISH,292.0,282.0,1738084860000.0,False
3m_22834,BULLISH,286.0,282.0,1738085760000.0,False
3m_22839,BEARISH,286.0,284.0,1738086660000.0,False
3m_22840,BEARISH,286.0,284.0,1738086840000.0,False
3m_22842,BEARISH,284.0,282.0,1738087200000.0,False
3m_22844,BULLISH,284.0,282.0,1738087560000.0,False
3m_22873,BEARISH,284.0,282.0,1738092780000.0,False
3m_22888,BULLISH,300.71,282.0,1738095480000.0,False
3m_22889,BULLISH,300.71,282.0,1738095660000.0,False
3m_22934,BEARISH,300.71,279.25,1738103760000.0,False
3m_23065,BULLISH,282.0,279.25,1738127340000.0,False
3m_23098,BULLISH,308.0,282.0,1738133280000.0,False
3m_23099,BULLISH,310.0,308.0,1738133460000.0,False
3m_23564,BEARISH,310.0,303.13,1738217160000.0,False
3m_23857,BULLISH,305.0,303.13,1738269900000.0,False
3m_23860,BEARISH,305.0,300.0,1738270440000.0,False
3m_24260,BULLISH,380.0,300.0,1738342440000.0,False
3m_24273,BEARISH,380.0,344.17,1738344780000.0,False
3m_24279,BULLISH,380.0,344.17,1738345860000.0,False
3m_24426,BEARISH,380.0,334.34,1738372320000.0,False
3m_24427,BEARISH,380.0,334.34,1738372500000.0,False
3m_24601,BEARISH,334.34,316.0,1738403820000.0,False
3m_24622,BEARISH,316.0,314.0,1738407600000.0,False
3m_24861,BULLISH,316.0,314.0,1738450620000.0,False
3m_24868,BULLISH,334.34,316.0,1738451880000.0,False
3m_24881,BEARISH,314.0,294.0,1738454220000.0,False
3m_24909,BULLISH,334.34,294.0,1738459260000.0,False
3m_25241,BEARISH,334.34,238.51,1738519020000.0,False
3m_25342,BEARISH,238.51,233.22,1738537200000.0,False
3m_25343,BEARISH,238.51,233.22,1738537380000.0,False
3m_25448,BEARISH,233.22,190.0,1738556280000.0,False
3m_25576,BULLISH,239.04,190.0,1738579320000.0,False
3m_25577,BULLISH,239.04,190.0,1738579500000.0,False
3m_25603,BEARISH,239.04,238.68,1738584180000.0,False
3m_25607,BULLISH,240.6,238.68,1738584900000.0,False
3m_25622,BEARISH,240.6,239.04,1738587600000.0,False
3m_25623,BEARISH,240.6,239.04,1738587780000.0,False
3m_25742,BULLISH,239.05,239.04,1738609200000.0,False
3m_26515,BULLISH,275.5,239.05,1738748340000.0,False
3m_26580,BULLISH,277.11,275.5,1738760040000.0,False
3m_26581,BULLISH,277.11,275.5,1738760220000.0,False
3m_27054,BEARISH,277.11,276.42,1738845360000.0,False
3m_27760,BULLISH,278.0,276.42,1738972440000.0,False
3m_28367,BEARISH,278.0,276.42,1739081700000.0,False
3m_28368,BEARISH,278.0,276.42,1739081880000.0,False
3m_28497,BEARISH,276.42,262.39,1739105100000.0,False
3m_28498,BEARISH,276.42,262.39,1739105280000.0,False
3m_29361,BEARISH,262.39,239.05,1739260620000.0,False
3m_29466,BULLISH,240.0,239.05,1739279520000.0,False
3m_29508,BEARISH,240.0,239.05,1739287080000.0,False
3m_29528,BULLISH,250.9,239.05,1739290680000.0,False
3m_29816,BEARISH,250.9,239.05,1739342520000.0,False
3m_29817,BEARISH,250.9,239.05,1739342700000.0,False
3m_30064,BEARISH,239.05,236.41,1739387160000.0,False
3m_30066,BULLISH,264.89,236.41,1739387520000.0,False
3m_30539,BEARISH,264.89,250.47,1739472660000.0,False
3m_30601,BULLISH,275.04,250.47,1739483820000.0,False
3m_30602,BULLISH,277.65,250.47,1739484000000.0,False
3m_30900,BEARISH,277.65,250.47,1739537640000.0,False
3m_32129,BULLISH,253.22,250.47,1739758860000.0,False
3m_32349,BULLISH,270.24,253.22,1739798460000.0,False
3m_32350,BULLISH,270.24,253.22,1739798640000.0,False
3m_32379,BEARISH,270.24,253.1,1739803860000.0,False
3m_32389,BULLISH,270.24,253.1,1739805660000.0,False
3m_32390,BULLISH,270.24,253.1,1739805840000.0,False
3m_32395,BULLISH,274.51,270.24,1739806740000.0,False
3m_32428,BEARISH,274.51,250.0,1739812680000.0,False
3m_32825,BULLISH,257.78,250.0,1739884140000.0,False
3m_32826,BULLISH,257.78,250.0,1739884320000.0,False
3m_32854,BEARISH,257.78,257.69,1739889360000.0,False
3m_32855,BEARISH,257.69,257.17,1739889540000.0,False
3m_32857,BEARISH,257.17,256.91,1739889900000.0,False
3m_32862,BEARISH,256.91,254.34,1739890800000.0,False
3m_32898,BEARISH,254.34,247.99,1739897280000.0,False
3m_34083,BULLISH,284.0,247.99,1740110580000.0,False
3m_34851,BEARISH,284.0,247.99,1740248820000.0,False
3m_35618,BEARISH,247.99,233.8,1740386880000.0,False
3m_35619,BEARISH,247.99,233.8,1740387060000.0,False
3m_35638,BULLISH,238.28,233.8,1740390480000.0,False
3m_35797,BULLISH,257.72,238.28,1740419100000.0,False
3m_35883,BEARISH,257.72,233.72,1740434580000.0,False
3m_36854,BULLISH,234.89,233.72,1740609360000.0,False
3m_36943,BULLISH,236.06,234.89,1740625380000.0,False
3m_36991,BULLISH,236.18,236.06,1740634020000.0,False
3m_37157,BEARISH,236.18,233.72,1740663900000.0,False
3m_37413,BEARISH,233.72,203.55,1740709980000.0,False
3m_37440,BEARISH,203.55,187.15,1740714840000.0,False
3m_37592,BULLISH,203.19,187.15,1740742200000.0,False
3m_37593,BULLISH,203.19,187.15,1740742380000.0,False
3m_37608,BEARISH,203.19,173.17,1740745080000.0,False
3m_37634,BULLISH,183.88,173.17,1740749760000.0,False
3m_37734,BULLISH,187.0,183.88,1740767760000.0,False
3m_37806,BEARISH,187.0,173.17,1740780720000.0,False
3m_38698,BULLISH,221.79,173.17,1740941280000.0,False
3m_38946,BULLISH,224.96,221.79,1740985920000.0,False
3m_39024,BEARISH,224.96,223.27,1740999960000.0,False
3m_39025,BEARISH,224.96,222.67,1741000140000.0,False
3m_39201,BULLISH,222.8,222.67,1741031820000.0,False
3m_39241,BEARISH,222.8,208.05,1741039020000.0,False
3m_39242,BEARISH,222.8,208.05,1741039200000.0,False
3m_39306,BEARISH,208.05,173.16,1741050720000.0,False
3m_39509,BULLISH,175.36,173.16,1741087260000.0,False
3m_39551,BULLISH,182.93,175.36,1741094820000.0,False
3m_39625,BULLISH,187.17,182.93,1741108140000.0,False
3m_39626,BULLISH,188.63,182.93,1741108320000.0,False
3m_39630,BULLISH,223.0,188.63,1741109040000.0,False
3m_40007,BEARISH,223.0,222.13,1741176900000.0,False
3m_40012,BEARISH,222.13,219.2,1741177800000.0,False
3m_40024,BULLISH,220.0,219.2,1741179960000.0,False
3m_40025,BULLISH,220.0,219.2,1741180140000.0,False
3m_40036,BULLISH,226.0,220.0,1741182120000.0,False
3m_40038,BEARISH,226.0,220.0,1741182480000.0,False
3m_41461,BEARISH,220.0,208.38,1741438620000.0,False
3m_41462,BEARISH,220.0,208.38,1741438800000.0,False
3m_41497,BEARISH,208.38,193.65,1741445100000.0,False
3m_41500,BEARISH,193.65,190.28,1741445640000.0,False
3m_41517,BEARISH,190.28,183.75,1741448700000.0,False
3m_41518,BEARISH,190.28,183.75,1741448880000.0,False
3m_41732,BULLISH,184.0,183.75,1741487400000.0,False
3m_41733,BULLISH,184.0,183.75,1741487580000.0,False
3m_41947,BEARISH,184.0,183.75,1741526100000.0,False
3m_41964,BEARISH,183.75,176.78,1741529160000.0,False
3m_42051,BULLISH,178.78,176.78,1741544820000.0,False
3m_42063,BULLISH,190.37,178.78,1741546980000.0,False
3m_42064,BULLISH,206.37,189.37,1741547160000.0,False
3m_42066,BEARISH,206.37,178.78,1741547520000.0,False
3m_42121,BEARISH,178.78,177.78,1741557420000.0,False
3m_42124,BULLISH,178.78,177.78,1741557960000.0,False
3m_42127,BEARISH,178.78,177.78,1741558500000.0,False
3m_42128,BEARISH,178.78,177.78,1741558680000.0,False
3m_42179,BULLISH,178.78,177.78,1741567860000.0,False
3m_42216,BEARISH,178.78,176.78,1741574520000.0,False
3m_42218,BULLISH,178.78,176.78,1741574880000.0,False
3m_42239,BEARISH,178.78,176.36,1741578660000.0,False
3m_42254,BULLISH,178.78,176.36,1741581360000.0,False
3m_42295,BULLISH,193.36,178.78,1741588740000.0,False
3m_42350,BULLISH,216.37,193.36,1741598640000.0,False
3m_42351,BULLISH,216.37,193.36,1741598820000.0,False
3m_42373,BEARISH,216.37,211.37,1741602780000.0,False
3m_42374,BEARISH,216.37,211.37,1741602960000.0,False
3m_42404,BULLISH,216.37,211.37,1741608360000.0,False
3m_42405,BULLISH,216.37,211.37,1741608540000.0,False
3m_42415,BEARISH,216.37,198.42,1741610340000.0,False
3m_42416,BEARISH,216.37,198.42,1741610520000.0,False
3m_42432,BEARISH,198.42,197.0,1741613400000.0,False
3m_42442,BEARISH,197.0,193.41,1741615200000.0,False
3m_42473,BEARISH,193.41,170.36,1741620780000.0,False
3m_42474,BEARISH,193.41,169.36,1741620960000.0,False
3m_42508,BULLISH,186.4,169.36,1741627080000.0,False
3m_42509,BULLISH,186.4,169.36,1741627260000.0,False
3m_42514,BEARISH,186.4,167.78,1741628160000.0,False
3m_42607,BULLISH,181.05,167.78,1741644900000.0,False
3m_42659,BEARISH,181.05,180.73,1741654260000.0,False
3m_42660,BEARISH,181.05,167.78,1741654440000.0,False
3m_42807,BULLISH,182.44,167.78,1741680900000.0,False
3m_42808,BULLISH,182.53,167.78,1741681080000.0,False
3m_42820,BEARISH,182.53,182.43,1741683240000.0,False
3m_42821,BEARISH,182.43,182.33,1741683420000.0,False
3m_42833,BEARISH,182.33,182.3,1741685580000.0,False
3m_42846,BEARISH,182.3,167.86,1741687920000.0,False
3m_42847,BEARISH,182.3,167.86,1741688100000.0,False
3m_42911,BULLISH,167.94,167.86,1741699620000.0,False
3m_42912,BULLISH,167.94,167.86,1741699800000.0,False
3m_42919,BULLISH,168.02,167.94,1741701060000.0,False
3m_42920,BULLISH,168.02,167.94,1741701240000.0,False
3m_42967,BULLISH,168.1,168.02,1741709700000.0,False
3m_43205,BULLISH,182.89,168.1,1741752540000.0,False
3m_43378,BEARISH,182.89,182.88,1741783680000.0,False
3m_43436,BEARISH,182.88,166.86,1741794120000.0,False
3m_43648,BULLISH,173.07,166.86,1741832280000.0,False
3m_43649,BULLISH,173.07,166.86,1741832460000.0,False
3m_44516,BULLISH,177.26,173.07,1741988520000.0,False
3m_44550,BEARISH,177.26,173.07,1741994640000.0,False
3m_44702,BULLISH,177.26,173.07,1742022000000.0,False
3m_44703,BULLISH,177.26,173.07,1742022180000.0,False
3m_44755,BULLISH,179.26,177.26,1742031540000.0,False
3m_44756,BULLISH,179.26,177.26,1742031720000.0,False
3m_44818,BEARISH,179.26,173.07,1742042880000.0,False
3m_44902,BULLISH,194.07,173.07,1742058000000.0,False
3m_44914,BEARISH,194.07,173.07,1742060160000.0,False
3m_44915,BEARISH,194.07,173.07,1742060340000.0,False
3m_44926,BULLISH,194.07,173.07,1742062320000.0,False
3m_44996,BEARISH,194.07,173.07,1742074920000.0,False
3m_45142,BEARISH,173.07,173.0,1742101200000.0,False
3m_45166,BULLISH,175.0,173.0,1742105520000.0,False
3m_45210,BULLISH,179.0,175.0,1742113440000.0,False
3m_45222,BEARISH,179.0,167.3,1742115600000.0,False
3m_45223,BEARISH,167.3,166.5,1742115780000.0,False
3m_45329,BEARISH,166.5,150.0,1742134860000.0,False
3m_45347,BULLISH,164.0,150.0,1742138100000.0,False
3m_45348,BULLISH,164.0,150.0,1742138280000.0,False
3m_45741,BULLISH,166.01,164.0,1742209020000.0,False
3m_45742,BULLISH,166.01,164.0,1742209200000.0,False
3m_45786,BULLISH,170.6,166.01,1742217120000.0,False
3m_45787,BULLISH,171.0,170.6,1742217300000.0,False
3m_45791,BULLISH,171.96,171.0,1742218020000.0,False
3m_45793,BEARISH,171.96,165.0,1742218380000.0,False
3m_45824,BULLISH,172.66,165.0,1742223960000.0,False
3m_45889,BULLISH,194.07,172.66,1742235660000.0,False
3m_45893,BEARISH,194.07,175.0,1742236380000.0,False
3m_45896,BULLISH,181.0,175.0,1742236920000.0,False
3m_45899,BEARISH,181.0,164.0,1742237460000.0,False
3m_45903,BEARISH,164.0,161.0,1742238180000.0,False
3m_45906,BULLISH,194.07,161.0,1742238720000.0,False
3m_45921,BEARISH,194.07,159.0,1742241420000.0,False
3m_45926,BULLISH,194.07,159.0,1742242320000.0,False
3m_45934,BEARISH,194.07,176.71,1742243760000.0,False
3m_45937,BEARISH,176.71,157.0,1742244300000.0,False
3m_45939,BEARISH,157.0,154.0,1742244660000.0,False
3m_46278,BULLISH,169.19,154.0,1742305680000.0,False
3m_46304,BEARISH,169.19,154.0,1742310360000.0,False
3m_46305,BEARISH,169.19,154.0,1742310540000.0,False
3m_46373,BULLISH,159.0,154.0,1742322780000.0,False
3m_46669,BULLISH,171.44,159.0,1742376060000.0,False
3m_46682,BEARISH,171.44,171.0,1742378400000.0,False
3m_46683,BEARISH,171.44,171.0,1742378580000.0,False
3m_46709,BULLISH,196.07,171.0,1742383260000.0,False
3m_46850,BEARISH,196.07,186.07,1742408640000.0,False
3m_46963,BEARISH,186.07,180.0,1742428980000.0,False
3m_47264,BEARISH,180.0,177.6,1742483160000.0,False
3m_47276,BULLISH,180.0,177.6,1742485320000.0,False
3m_47279,BEARISH,180.0,154.0,1742485860000.0,False
3m_47287,BULLISH,180.0,154.0,1742487300000.0,False
3m_47417,BEARISH,180.0,174.64,1742510700000.0,False
3m_47568,BULLISH,179.2,174.64,1742537880000.0,False
3m_47662,BEARISH,179.2,177.7,1742554800000.0,False
3m_47663,BEARISH,179.2,177.7,1742554980000.0,False
3m_47851,BEARISH,177.7,177.6,1742588820000.0,False
3m_47856,BULLISH,177.7,177.6,1742589720000.0,False
3m_47859,BULLISH,177.7,177.6,1742590260000.0,False
3m_47871,BEARISH,177.7,177.6,1742592420000.0,False
3m_48593,BULLISH,185.2,177.6,1742722380000.0,False
3m_48642,BEARISH,185.2,185.09,1742731200000.0,False
3m_48998,BULLISH,189.11,185.09,1742795280000.0,False
3m_48999,BULLISH,189.11,185.09,1742795460000.0,False
3m_50327,BEARISH,189.11,187.85,1743034500000.0,False
3m_50492,BEARISH,187.85,184.89,1743064200000.0,False
3m_50514,BEARISH,184.89,184.68,1743068160000.0,False
3m_50516,BULLISH,184.77,184.68,1743068520000.0,False
3m_50517,BULLISH,184.77,184.68,1743068700000.0,False
3m_50518,BULLISH,184.89,184.77,1743068880000.0,False
3m_50545,BEARISH,184.89,184.88,1743073740000.0,False
3m_50560,BULLISH,184.89,184.88,1743076440000.0,False
3m_50639,BULLISH,184.95,184.89,1743090660000.0,False
3m_50682,BEARISH,184.95,184.88,1743098400000.0,False
3m_50752,BULLISH,184.95,184.88,1743111000000.0,False
3m_50769,BEARISH,184.95,184.88,1743114060000.0,False
3m_50814,BULLISH,184.95,184.88,1743122160000.0,False
3m_50818,BEARISH,184.95,184.88,1743122880000.0,False
3m_50908,BULLISH,184.95,184.88,1743139080000.0,False
3m_50909,BULLISH,184.95,184.88,1743139260000.0,False
3m_50973,BEARISH,184.95,184.88,1743150780000.0,False
3m_50977,BULLISH,184.95,184.88,1743151500000.0,False
3m_50979,BEARISH,184.95,184.88,1743151860000.0,False
3m_50984,BULLISH,184.95,184.88,1743152760000.0,False
3m_50985,BULLISH,184.95,184.88,1743152940000.0,False
3m_51028,BEARISH,184.95,184.88,1743160680000.0,False
3m_51029,BEARISH,184.95,184.88,1743160860000.0,False
3m_51058,BULLISH,184.95,184.88,1743166080000.0,False
3m_51059,BULLISH,184.95,184.88,1743166260000.0,False
3m_51101,BEARISH,184.95,184.88,1743173820000.0,False
3m_51108,BULLISH,184.95,184.88,1743175080000.0,False
3m_51115,BEARISH,184.95,184.88,1743176340000.0,False
3m_51117,BULLISH,184.95,184.88,1743176700000.0,False
3m_51119,BEARISH,184.95,184.88,1743177060000.0,False
3m_51130,BULLISH,184.95,184.88,1743179040000.0,False
3m_51134,BEARISH,184.95,184.88,1743179760000.0,False
3m_51137,BULLISH,184.95,184.88,1743180300000.0,False
3m_51151,BEARISH,184.95,184.88,1743182820000.0,False
3m_51158,BULLISH,184.95,184.88,1743184080000.0,False
3m_51231,BEARISH,184.95,184.88,1743197220000.0,False
3m_51233,BULLISH,184.95,184.88,1743197580000.0,False
3m_51234,BULLISH,184.95,184.88,1743197760000.0,False
3m_51239,BEARISH,184.95,184.88,1743198660000.0,False
3m_51331,BULLISH,184.95,184.88,1743215220000.0,False
3m_51334,BEARISH,184.95,184.88,1743215760000.0,False
3m_51342,BULLISH,184.95,184.88,1743217200000.0,False
3m_51343,BULLISH,184.95,184.88,1743217380000.0,False
3m_51353,BEARISH,184.95,184.88,1743219180000.0,False
3m_51355,BULLISH,184.95,184.88,1743219540000.0,False
3m_51356,BULLISH,184.95,184.88,1743219720000.0,False
3m_51359,BEARISH,184.95,184.88,1743220260000.0,False
3m_51361,BULLISH,184.95,184.88,1743220620000.0,False
3m_51368,BEARISH,184.95,184.88,1743221880000.0,False
3m_51370,BULLISH,184.95,184.88,1743222240000.0,False
3m_51403,BEARISH,184.95,184.88,1743228180000.0,False
3m_51405,BULLISH,184.95,184.88,1743228540000.0,False
3m_51414,BEARISH,184.95,184.88,1743230160000.0,False
3m_51446,BULLISH,184.95,184.88,1743235920000.0,False
3m_51463,BEARISH,184.95,184.88,1743238980000.0,False
3m_51481,BULLISH,184.95,184.88,1743242220000.0,False
3m_51483,BEARISH,184.95,184.88,1743242580000.0,False
3m_51484,BEARISH,184.95,184.88,1743242760000.0,False
3m_51485,BULLISH,184.95,184.88,1743242940000.0,False
3m_51486,BULLISH,184.95,184.88,1743243120000.0,False
3m_51489,BEARISH,184.95,184.88,1743243660000.0,False
3m_51495,BULLISH,184.95,184.88,1743244740000.0,False
3m_51496,BULLISH,184.95,184.88,1743244920000.0,False
3m_51502,BEARISH,184.95,184.88,1743246000000.0,False
3m_51562,BULLISH,184.95,184.88,1743256800000.0,False
3m_51602,BEARISH,184.95,184.88,1743264000000.0,False
3m_51615,BULLISH,184.95,184.88,1743266340000.0,False
3m_51624,BEARISH,184.95,184.88,1743267960000.0,False
3m_51627,BULLISH,184.95,184.88,1743268500000.0,False
3m_51628,BULLISH,184.95,184.88,1743268680000.0,False
3m_51651,BEARISH,184.95,184.88,1743272820000.0,False
3m_51653,BULLISH,184.95,184.88,1743273180000.0,False
3m_51654,BULLISH,184.95,184.88,1743273360000.0,False
3m_51675,BEARISH,184.95,184.88,1743277140000.0,False
3m_51771,BULLISH,184.95,184.88,1743294420000.0,False
3m_51856,BEARISH,184.95,184.88,1743309720000.0,False
3m_51900,BULLISH,184.95,184.88,1743317640000.0,False
3m_51901,BULLISH,184.95,184.88,1743317820000.0,False
3m_51914,BEARISH,184.95,184.88,1743320160000.0,False
3m_51922,BULLISH,184.95,184.88,1743321600000.0,False
3m_51923,BULLISH,184.95,184.88,1743321780000.0,False
3m_51925,BEARISH,184.95,184.88,1743322140000.0,False
3m_51927,BULLISH,184.95,184.88,1743322500000.0,False
3m_51942,BEARISH,184.95,184.88,1743325200000.0,False
3m_51943,BEARISH,184.95,184.88,1743325380000.0,False
3m_51958,BULLISH,184.95,184.88,1743328080000.0,False
3m_51967,BEARISH,184.95,184.88,1743329700000.0,False
3m_51968,BEARISH,184.95,184.88,1743329880000.0,False
3m_52049,BULLISH,184.95,184.88,1743344460000.0,False
3m_52096,BEARISH,184.95,184.88,1743352920000.0,False
3m_52097,BEARISH,184.95,184.88,1743353100000.0,False
3m_52214,BULLISH,184.95,184.88,1743374160000.0,False
3m_52216,BEARISH,184.95,184.88,1743374520000.0,False
3m_52410,BEARISH,184.88,184.87,1743409440000.0,False
3m_52473,BULLISH,184.95,184.87,1743420780000.0,False
3m_52483,BULLISH,190.18,184.95,1743422580000.0,False
3m_52485,BEARISH,190.18,187.58,1743422940000.0,False
3m_52488,BULLISH,190.18,187.58,1743423480000.0,False
3m_52526,BEARISH,190.18,184.61,1743430320000.0,False
3m_52527,BEARISH,190.18,184.61,1743430500000.0,False
3m_52536,BULLISH,190.18,184.61,1743432120000.0,False
3m_52545,BEARISH,184.58,184.57,1743433740000.0,False
3m_52547,BEARISH,184.56,184.55,1743434100000.0,False
3m_52550,BEARISH,184.55,184.53,1743434640000.0,False
3m_52553,BEARISH,184.53,184.5,1743435180000.0,False
3m_52554,BEARISH,184.5,184.45,1743435360000.0,False
3m_52558,BEARISH,184.41,184.38,1743436080000.0,False
3m_52572,BEARISH,184.16,184.15,1743438600000.0,False
3m_52575,BEARISH,184.07,184.06,1743439140000.0,False
3m_52579,BEARISH,183.77,183.76,1743439860000.0,False
3m_52601,BEARISH,176.18,170.79,1743443820000.0,False
3m_52603,BEARISH,170.25,158.8,1743444180000.0,False
3m_52605,BULLISH,159.03,158.8,1743444540000.0,False
3m_52606,BULLISH,159.23,159.12,1743444720000.0,False
3m_52609,BULLISH,159.9,159.56,1743445260000.0,False
3m_52610,BULLISH,160.08,159.97,1743445440000.0,False
