Fecha,Estrategia,Side,RSI,SAI_Score,SAI_Level,Accion
1970-01-01 00:29:24.689400,SCALPING_GAMMA,SHORT,78.78260869565204,80,CRITICAL,BLOQUEADA_SAI_CRITICO
1970-01-01 00:29:24.691800,SCALPING_GAMMA,SHORT,81.21827411167513,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:24.697800,SCALPING_GAMMA,SHORT,79.75206611570306,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:24.704700,SCALPING_GAMMA,SHORT,66.46706586826394,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.713400,SCALPING_GAMMA,SHORT,78.4776902887141,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:24.738900,SCALPING_GAMMA,SHORT,57.286432160804296,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.787200,SCALPING_GAMMA,SHORT,76.12244897959168,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:24.825900,SCALPING_GAMMA,LONG,33.03030303030273,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.870300,SCALPING_GAMMA,LONG,16.97416974169697,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.876600,SCALPING_GAMMA,LONG,27.356020942408197,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.919200,SCALPING_GAMMA,SHORT,80.64516129032305,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:24.952200,SCALPING_GAMMA,LONG,16.279069767441754,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.991200,SCALPING_GAMMA,SHORT,72.91666666666659,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.031100,SCALPING_GAMMA,SHORT,65.14598540145985,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.039800,SCALPING_GAMMA,SHORT,65.28189910979242,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.074300,SCALPING_GAMMA,SHORT,70.7818930041154,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.129200,SCALPING_GAMMA,SHORT,76.60223804679543,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.132200,SCALPING_GAMMA,SHORT,74.08637873754131,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.145700,SCALPING_GAMMA,LONG,17.127071823204517,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.170000,SCALPING_GAMMA,SHORT,64.39790575916263,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.185300,SCALPING_GAMMA,SHORT,68.46652267818595,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.210200,SCALPING_GAMMA,LONG,9.308176100628728,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.213500,SCALPING_GAMMA,LONG,44.39178515007884,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.257600,SCALPING_GAMMA,LONG,26.380368098159764,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.300800,SCALPING_GAMMA,SHORT,74.91289198606272,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.321800,SCALPING_GAMMA,SHORT,68.8118811881189,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.365600,SCALPING_GAMMA,LONG,12.432432432432575,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.402800,SCALPING_GAMMA,LONG,25.432900432900425,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.411200,SCALPING_GAMMA,LONG,14.552238805970504,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.414500,SCALPING_GAMMA,LONG,19.198312236286935,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.424400,SCALPING_GAMMA,LONG,27.66355140186876,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.441500,SCALPING_GAMMA,LONG,18.48739495798389,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.489200,SCALPING_GAMMA,SHORT,82.77153558052439,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.500000,SCALPING_GAMMA,SHORT,80.04201680672277,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.515300,SCALPING_GAMMA,LONG,25.51319648093836,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.555800,SCALPING_GAMMA,LONG,9.265175718849818,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.569300,SCALPING_GAMMA,LONG,18.906605922550952,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.626600,SCALPING_GAMMA,LONG,16.12903225806454,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.647900,SCALPING_GAMMA,LONG,27.23577235772329,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.688100,SCALPING_GAMMA,LONG,16.033755274261566,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.725900,SCALPING_GAMMA,LONG,16.541353383458997,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.749600,SCALPING_GAMMA,LONG,31.896551724137595,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.766700,SCALPING_GAMMA,SHORT,50.733752620545,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.814400,SCALPING_GAMMA,LONG,23.59386413440461,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.820400,SCALPING_GAMMA,LONG,35.85746102449893,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.837500,SCALPING_GAMMA,SHORT,86.01769911504506,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.843200,SCALPING_GAMMA,SHORT,81.6863100634632,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.860900,SCALPING_GAMMA,LONG,42.78260869565231,45,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.882200,SCALPING_GAMMA,SHORT,73.65967365967403,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:25.915800,SCALPING_GAMMA,LONG,30.960854092526503,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.948500,SCALPING_GAMMA,LONG,13.57615894039732,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.980900,SCALPING_GAMMA,SHORT,72.58771929824563,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:25.990200,SCALPING_GAMMA,LONG,22.549800796812832,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:26.000400,SCALPING_GAMMA,LONG,29.369369369369597,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:26.009100,SCALPING_GAMMA,LONG,32.7272727272733,20,SAFE,ENTRADA_ESTANDAR
