Strategy,Side,PnL,Time,Reason
SWING,LONG,-2.0,2025-11-11 17:30:00,SL_HIT
SWING,LONG,-2.0,2025-11-11 20:00:00,SL_HIT
SWING,LONG,-2.0,2025-11-11 20:30:00,SL_HIT
SWING,LONG,-2.0,2025-11-11 21:30:00,SL_HIT
TREND,SHORT,1.57,2025-11-12 01:15:00,SL_TRAIL
TREND,SHORT,-1.33,2025-11-12 03:45:00,SL_TRAIL
TREND,SHORT,0.4,2025-11-12 08:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-12 09:15:00,SL_HIT
SWING,SHORT,-2.0,2025-11-12 10:30:00,SL_HIT
SWING,SHORT,-2.0,2025-11-12 10:30:00,SL_HIT
SWING,SHORT,-2.0,2025-11-12 12:00:00,SL_HIT
SWING,SHORT,3.0,2025-11-12 14:45:00,TP_HIT
SWING,SHORT,3.0,2025-11-12 15:30:00,TP_HIT
SWING,SHORT,3.0,2025-11-12 15:30:00,TP_HIT
TREND,SHORT,2.64,2025-11-13 00:30:00,SL_TRAIL
TREND,SHORT,-0.94,2025-11-13 01:00:00,SL_TRAIL
TREND,SHORT,-0.67,2025-11-13 03:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-13 03:30:00,SL_HIT
SWING,SHORT,-2.0,2025-11-13 03:30:00,SL_HIT
SWING,SHORT,-2.0,2025-11-13 03:30:00,SL_HIT
SWING,SHORT,-2.0,2025-11-13 05:45:00,SL_HIT
SWING,SHORT,-2.0,2025-11-13 05:45:00,SL_HIT
SWING,SHORT,-2.0,2025-11-13 05:45:00,SL_HIT
TREND,LONG,-1.07,2025-11-13 13:15:00,SL_TRAIL
TREND,LONG,-1.16,2025-11-13 14:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-11-13 14:30:00,TP_HIT
SWING,SHORT,3.0,2025-11-13 14:30:00,TP_HIT
SWING,SHORT,3.0,2025-11-13 14:30:00,TP_HIT
TREND,SHORT,-1.11,2025-11-13 14:45:00,SL_TRAIL
TREND,SHORT,5.94,2025-11-13 22:15:00,SL_TRAIL
TREND,SHORT,-2.17,2025-11-13 23:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-13 23:30:00,SL_HIT
SWING,SHORT,3.0,2025-11-14 02:45:00,TP_HIT
SWING,SHORT,3.0,2025-11-14 03:15:00,TP_HIT
SWING,SHORT,3.0,2025-11-14 03:30:00,TP_HIT
TREND,SHORT,3.96,2025-11-14 05:45:00,SL_TRAIL
TREND,SHORT,6.39,2025-11-14 12:30:00,SL_TRAIL
TREND,SHORT,-1.92,2025-11-14 13:00:00,SL_TRAIL
TREND,SHORT,-1.77,2025-11-14 14:45:00,SL_TRAIL
TREND,SHORT,-1.71,2025-11-14 16:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-14 16:30:00,SL_HIT
SWING,SHORT,3.0,2025-11-14 18:45:00,TP_HIT
SWING,SHORT,3.0,2025-11-14 18:45:00,TP_HIT
SWING,SHORT,3.0,2025-11-14 18:45:00,TP_HIT
TREND,SHORT,1.52,2025-11-14 21:15:00,SL_TRAIL
TREND,SHORT,-0.4,2025-11-15 01:45:00,SL_TRAIL
TREND,SHORT,-0.89,2025-11-15 05:45:00,SL_TRAIL
TREND,SHORT,-0.06,2025-11-15 09:15:00,SL_TRAIL
TREND,SHORT,-1.15,2025-11-15 10:45:00,SL_TRAIL
TREND,SHORT,-1.19,2025-11-15 13:15:00,SL_TRAIL
TREND,SHORT,-0.98,2025-11-15 17:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-15 17:45:00,SL_HIT
SWING,SHORT,3.0,2025-11-16 00:15:00,TP_HIT
TREND,SHORT,1.02,2025-11-16 02:00:00,SL_TRAIL
TREND,SHORT,-1.22,2025-11-16 04:00:00,SL_TRAIL
TREND,SHORT,1.68,2025-11-16 15:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-11-16 15:45:00,TP_HIT
SWING,SHORT,3.0,2025-11-16 15:45:00,TP_HIT
SWING,SHORT,3.0,2025-11-16 15:45:00,TP_HIT
TREND,SHORT,0.55,2025-11-16 18:00:00,SL_TRAIL
TREND,SHORT,0.09,2025-11-16 23:15:00,SL_TRAIL
TREND,SHORT,-1.26,2025-11-17 03:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-17 03:15:00,SL_HIT
SWING,SHORT,-2.0,2025-11-17 07:00:00,SL_HIT
SWING,SHORT,-2.0,2025-11-17 07:00:00,SL_HIT
SWING,SHORT,-2.0,2025-11-17 11:30:00,SL_HIT
SWING,SHORT,-2.0,2025-11-17 13:00:00,SL_HIT
SWING,SHORT,-2.0,2025-11-17 13:00:00,SL_HIT
TREND,SHORT,0.3,2025-11-17 13:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-11-17 13:30:00,TP_HIT
TREND,SHORT,-1.61,2025-11-17 14:30:00,SL_TRAIL
TREND,SHORT,4.55,2025-11-18 00:45:00,SL_TRAIL
TREND,SHORT,-1.22,2025-11-18 02:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-18 02:30:00,SL_HIT
TREND,SHORT,-1.04,2025-11-18 05:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-18 05:15:00,SL_HIT
TREND,SHORT,-1.5,2025-11-18 08:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-18 08:30:00,SL_HIT
TREND,SHORT,-1.32,2025-11-18 12:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-18 14:30:00,SL_HIT
SWING,SHORT,-2.0,2025-11-18 14:30:00,SL_HIT
SWING,SHORT,-2.0,2025-11-18 15:00:00,SL_HIT
SWING,SHORT,-2.0,2025-11-18 15:15:00,SL_HIT
SWING,SHORT,-2.0,2025-11-18 16:15:00,SL_HIT
TREND,LONG,-0.45,2025-11-18 21:45:00,SL_TRAIL
TREND,LONG,0.17,2025-11-19 00:00:00,SL_TRAIL
TREND,LONG,-0.32,2025-11-19 03:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-11-19 05:00:00,TP_HIT
SWING,SHORT,3.0,2025-11-19 05:30:00,TP_HIT
SWING,SHORT,3.0,2025-11-19 05:30:00,TP_HIT
SWING,LONG,3.0,2025-11-19 08:15:00,TP_HIT
TREND,LONG,-0.9,2025-11-19 11:45:00,SL_TRAIL
TREND,LONG,-1.15,2025-11-19 13:45:00,SL_TRAIL
TREND,SHORT,-1.36,2025-11-19 14:30:00,SL_TRAIL
TREND,SHORT,-1.05,2025-11-19 15:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-11-19 15:30:00,SL_HIT
SWING,LONG,-2.0,2025-11-19 15:30:00,SL_HIT
SWING,LONG,-2.0,2025-11-19 15:45:00,SL_HIT
TREND,SHORT,2.19,2025-11-19 20:30:00,SL_TRAIL
TREND,SHORT,-2.04,2025-11-19 21:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-19 21:15:00,SL_HIT
SWING,SHORT,-2.0,2025-11-19 21:15:00,SL_HIT
SWING,SHORT,-2.0,2025-11-20 03:00:00,SL_HIT
SWING,SHORT,-2.0,2025-11-20 04:45:00,SL_HIT
SWING,SHORT,-2.0,2025-11-20 04:45:00,SL_HIT
TREND,LONG,-0.97,2025-11-20 05:30:00,SL_TRAIL
TREND,LONG,0.54,2025-11-20 09:30:00,SL_TRAIL
TREND,LONG,-0.05,2025-11-20 13:30:00,SL_TRAIL
TREND,LONG,-1.35,2025-11-20 14:00:00,SL_TRAIL
TREND,LONG,-1.69,2025-11-20 15:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-11-20 15:45:00,SL_HIT
SWING,SHORT,3.0,2025-11-20 16:00:00,TP_HIT
SWING,LONG,-2.0,2025-11-20 16:00:00,SL_HIT
SWING,LONG,-2.0,2025-11-20 16:00:00,SL_HIT
SWING,LONG,-2.0,2025-11-20 16:30:00,SL_HIT
SWING,LONG,-2.0,2025-11-20 16:45:00,SL_HIT
SWING,LONG,-2.0,2025-11-20 17:00:00,SL_HIT
SWING,LONG,-2.0,2025-11-20 19:00:00,SL_HIT
TREND,SHORT,-2.27,2025-11-20 21:15:00,SL_TRAIL
TREND,SHORT,-1.4,2025-11-21 01:15:00,SL_TRAIL
SWING,SHORT,3.0,2025-11-21 02:45:00,TP_HIT
SWING,SHORT,3.0,2025-11-21 02:45:00,TP_HIT
SWING,SHORT,3.0,2025-11-21 07:30:00,TP_HIT
TREND,SHORT,8.2,2025-11-21 12:30:00,SL_TRAIL
TREND,SHORT,-0.86,2025-11-21 16:45:00,SL_TRAIL
TREND,SHORT,-2.79,2025-11-21 18:45:00,SL_TRAIL
TREND,SHORT,-0.26,2025-11-21 21:15:00,SL_TRAIL
SWING,SHORT,3.0,2025-11-21 23:00:00,TP_HIT
TREND,SHORT,-0.54,2025-11-21 23:30:00,SL_TRAIL
TREND,SHORT,-1.19,2025-11-22 06:30:00,SL_TRAIL
TREND,SHORT,-0.49,2025-11-22 11:15:00,SL_TRAIL
TREND,SHORT,-0.38,2025-11-22 14:15:00,SL_TRAIL
TREND,SHORT,-1.51,2025-11-22 18:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-22 22:15:00,SL_HIT
SWING,SHORT,-2.0,2025-11-22 22:15:00,SL_HIT
SWING,SHORT,-2.0,2025-11-22 22:30:00,SL_HIT
SWING,SHORT,-2.0,2025-11-23 04:15:00,SL_HIT
SWING,SHORT,-2.0,2025-11-23 04:15:00,SL_HIT
TREND,LONG,-0.71,2025-11-23 07:00:00,SL_TRAIL
TREND,LONG,-0.16,2025-11-23 10:00:00,SL_TRAIL
TREND,LONG,0.25,2025-11-23 14:15:00,SL_TRAIL
TREND,LONG,-0.39,2025-11-23 17:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-23 18:15:00,SL_HIT
SWING,LONG,3.0,2025-11-23 19:15:00,TP_HIT
SWING,LONG,3.0,2025-11-23 19:30:00,TP_HIT
TREND,LONG,1.8,2025-11-23 23:00:00,SL_TRAIL
TREND,LONG,-1.49,2025-11-24 00:15:00,SL_TRAIL
SWING,LONG,3.0,2025-11-24 02:15:00,TP_HIT
SWING,LONG,3.0,2025-11-24 02:15:00,TP_HIT
SWING,LONG,3.0,2025-11-24 03:30:00,TP_HIT
TREND,LONG,2.13,2025-11-24 07:00:00,SL_TRAIL
TREND,LONG,-0.76,2025-11-24 09:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-11-24 09:15:00,SL_HIT
TREND,LONG,-0.78,2025-11-24 14:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-11-24 14:15:00,SL_HIT
SWING,LONG,3.0,2025-11-24 16:45:00,TP_HIT
SWING,LONG,3.0,2025-11-24 17:15:00,TP_HIT
SWING,LONG,3.0,2025-11-24 17:15:00,TP_HIT
TREND,LONG,4.47,2025-11-25 00:00:00,SL_TRAIL
TREND,LONG,-0.12,2025-11-25 03:45:00,SL_TRAIL
TREND,LONG,-0.02,2025-11-25 08:45:00,SL_TRAIL
TREND,LONG,-1.11,2025-11-25 13:30:00,SL_TRAIL
SWING,LONG,-2.0,2025-11-25 14:45:00,SL_HIT
SWING,LONG,-2.0,2025-11-25 14:45:00,SL_HIT
TREND,LONG,-1.72,2025-11-25 19:15:00,SL_TRAIL
SWING,LONG,3.0,2025-11-25 22:45:00,TP_HIT
TREND,LONG,0.55,2025-11-25 23:45:00,SL_TRAIL
TREND,LONG,-0.43,2025-11-26 03:30:00,SL_TRAIL
TREND,LONG,-0.58,2025-11-26 08:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-11-26 10:30:00,SL_HIT
TREND,LONG,-0.57,2025-11-26 14:45:00,SL_TRAIL
TREND,LONG,0.69,2025-11-26 17:15:00,SL_TRAIL
SWING,LONG,3.0,2025-11-26 17:15:00,TP_HIT
SWING,LONG,3.0,2025-11-26 17:30:00,TP_HIT
SWING,LONG,3.0,2025-11-26 17:30:00,TP_HIT
TREND,LONG,2.14,2025-11-26 20:30:00,SL_TRAIL
TREND,LONG,0.33,2025-11-27 02:45:00,SL_TRAIL
TREND,LONG,-0.26,2025-11-27 08:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-11-27 09:45:00,SL_HIT
SWING,LONG,-2.0,2025-11-27 09:45:00,SL_HIT
SWING,LONG,-2.0,2025-11-27 09:45:00,SL_HIT
SWING,LONG,3.0,2025-11-27 18:30:00,TP_HIT
SWING,LONG,3.0,2025-11-27 18:45:00,TP_HIT
TREND,LONG,1.32,2025-11-27 22:30:00,SL_TRAIL
TREND,LONG,-0.42,2025-11-28 00:30:00,SL_TRAIL
TREND,LONG,-0.05,2025-11-28 06:15:00,SL_TRAIL
TREND,LONG,0.95,2025-11-28 08:45:00,SL_TRAIL
SWING,LONG,3.0,2025-11-28 08:45:00,TP_HIT
TREND,LONG,-0.95,2025-11-28 09:15:00,SL_TRAIL
TREND,LONG,-0.86,2025-11-28 11:15:00,SL_TRAIL
TREND,LONG,-0.75,2025-11-28 13:45:00,SL_TRAIL
TREND,LONG,-0.86,2025-11-28 14:30:00,SL_TRAIL
TREND,LONG,-1.35,2025-11-28 16:15:00,SL_TRAIL
TREND,LONG,-0.36,2025-11-28 22:15:00,SL_TRAIL
TREND,LONG,-0.54,2025-11-29 02:30:00,SL_TRAIL
TREND,LONG,-0.39,2025-11-29 06:15:00,SL_TRAIL
TREND,SHORT,-0.01,2025-11-29 15:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-11-29 17:30:00,SL_HIT
SWING,LONG,-2.0,2025-11-29 17:30:00,SL_HIT
SWING,LONG,-2.0,2025-11-29 17:30:00,SL_HIT
TREND,SHORT,0.23,2025-11-29 20:45:00,SL_TRAIL
TREND,SHORT,-0.04,2025-11-29 23:15:00,SL_TRAIL
TREND,SHORT,-0.58,2025-11-30 02:00:00,SL_TRAIL
TREND,SHORT,-0.1,2025-11-30 03:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-11-30 03:45:00,SL_HIT
TREND,LONG,-0.71,2025-11-30 10:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-11-30 10:45:00,TP_HIT
SWING,SHORT,3.0,2025-11-30 10:45:00,TP_HIT
SWING,SHORT,3.0,2025-11-30 11:15:00,TP_HIT
SWING,LONG,-2.0,2025-11-30 11:45:00,SL_HIT
SWING,LONG,-2.0,2025-11-30 11:45:00,SL_HIT
SWING,LONG,-2.0,2025-11-30 11:45:00,SL_HIT
TREND,SHORT,-1.32,2025-11-30 16:15:00,SL_TRAIL
TREND,SHORT,0.37,2025-11-30 22:00:00,SL_TRAIL
TREND,SHORT,2.22,2025-12-01 00:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-12-01 00:00:00,SL_HIT
SWING,SHORT,3.0,2025-12-01 00:00:00,TP_HIT
SWING,SHORT,3.0,2025-12-01 00:00:00,TP_HIT
TREND,SHORT,-0.21,2025-12-01 00:15:00,SL_TRAIL
TREND,SHORT,0.37,2025-12-01 01:00:00,SL_TRAIL
TREND,SHORT,2.45,2025-12-01 10:30:00,SL_TRAIL
TREND,SHORT,-0.61,2025-12-01 12:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-12-01 15:30:00,TP_HIT
SWING,SHORT,3.0,2025-12-01 15:30:00,TP_HIT
TREND,SHORT,1.45,2025-12-01 20:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-12-01 22:30:00,SL_HIT
SWING,SHORT,-2.0,2025-12-01 22:45:00,SL_HIT
SWING,SHORT,-2.0,2025-12-01 22:45:00,SL_HIT
TREND,SHORT,0.1,2025-12-02 08:00:00,SL_TRAIL
TREND,SHORT,-0.76,2025-12-02 08:45:00,SL_TRAIL
TREND,SHORT,-0.73,2025-12-02 10:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-12-02 14:00:00,SL_HIT
SWING,SHORT,-2.0,2025-12-02 14:00:00,SL_HIT
SWING,SHORT,-2.0,2025-12-02 14:30:00,SL_HIT
SWING,SHORT,-2.0,2025-12-02 15:00:00,SL_HIT
SWING,SHORT,-2.0,2025-12-02 15:00:00,SL_HIT
SWING,SHORT,-2.0,2025-12-02 15:00:00,SL_HIT
SWING,SHORT,-2.0,2025-12-02 15:30:00,SL_HIT
SWING,SHORT,-2.0,2025-12-02 15:30:00,SL_HIT
SWING,SHORT,-2.0,2025-12-02 17:15:00,SL_HIT
SWING,SHORT,-2.0,2025-12-02 18:00:00,SL_HIT
TREND,LONG,1.15,2025-12-02 20:15:00,SL_TRAIL
TREND,LONG,3.52,2025-12-03 09:15:00,SL_TRAIL
TREND,LONG,0.04,2025-12-03 14:00:00,SL_TRAIL
TREND,LONG,0.04,2025-12-03 14:30:00,SL_TRAIL
TREND,LONG,-1.5,2025-12-03 14:45:00,SL_TRAIL
SWING,LONG,3.0,2025-12-03 20:30:00,TP_HIT
SWING,LONG,3.0,2025-12-03 20:45:00,TP_HIT
TREND,LONG,2.48,2025-12-04 00:00:00,SL_TRAIL
TREND,LONG,-0.2,2025-12-04 03:30:00,SL_TRAIL
TREND,LONG,-1.33,2025-12-04 04:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-12-04 05:45:00,SL_HIT
TREND,LONG,-0.65,2025-12-04 12:15:00,SL_TRAIL
TREND,LONG,-0.49,2025-12-04 17:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-12-04 19:00:00,SL_HIT
SWING,LONG,-2.0,2025-12-04 19:00:00,SL_HIT
SWING,LONG,-2.0,2025-12-04 19:00:00,SL_HIT
TREND,LONG,-0.25,2025-12-05 04:15:00,SL_TRAIL
TREND,LONG,-0.51,2025-12-05 08:00:00,SL_TRAIL
TREND,SHORT,-0.7,2025-12-05 15:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-12-05 16:00:00,SL_HIT
SWING,LONG,-2.0,2025-12-05 16:30:00,SL_HIT
SWING,LONG,-2.0,2025-12-05 16:30:00,SL_HIT
TREND,SHORT,3.16,2025-12-06 01:00:00,SL_TRAIL
TREND,SHORT,-0.15,2025-12-06 03:00:00,SL_TRAIL
TREND,SHORT,-0.44,2025-12-06 06:15:00,SL_TRAIL
TREND,SHORT,0.18,2025-12-06 08:15:00,SL_TRAIL
TREND,SHORT,-0.5,2025-12-06 09:15:00,SL_TRAIL
TREND,SHORT,-0.42,2025-12-06 11:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-12-06 14:15:00,SL_HIT
SWING,SHORT,-2.0,2025-12-06 14:15:00,SL_HIT
SWING,SHORT,-2.0,2025-12-06 16:00:00,SL_HIT
SWING,SHORT,-2.0,2025-12-06 16:15:00,SL_HIT
SWING,SHORT,-2.0,2025-12-06 16:30:00,SL_HIT
TREND,SHORT,-0.78,2025-12-07 00:00:00,SL_TRAIL
TREND,LONG,0.54,2025-12-07 01:30:00,SL_TRAIL
TREND,LONG,-0.88,2025-12-07 04:15:00,SL_TRAIL
TREND,LONG,0.16,2025-12-07 09:15:00,SL_TRAIL
TREND,LONG,-0.49,2025-12-07 14:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-12-07 14:15:00,TP_HIT
SWING,SHORT,3.0,2025-12-07 14:15:00,TP_HIT
SWING,SHORT,3.0,2025-12-07 14:15:00,TP_HIT
TREND,SHORT,-1.77,2025-12-07 15:45:00,SL_TRAIL
SWING,LONG,3.0,2025-12-07 15:45:00,TP_HIT
TREND,SHORT,-2.22,2025-12-07 17:15:00,SL_TRAIL
SWING,LONG,3.0,2025-12-07 17:15:00,TP_HIT
SWING,LONG,3.0,2025-12-07 17:15:00,TP_HIT
TREND,LONG,0.23,2025-12-07 21:30:00,SL_TRAIL
TREND,LONG,-1.21,2025-12-07 21:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-12-07 22:00:00,SL_HIT
SWING,LONG,3.0,2025-12-08 01:30:00,TP_HIT
SWING,LONG,3.0,2025-12-08 01:30:00,TP_HIT
SWING,LONG,3.0,2025-12-08 06:45:00,TP_HIT
TREND,LONG,2.82,2025-12-08 12:30:00,SL_TRAIL
TREND,LONG,0.58,2025-12-08 14:30:00,SL_TRAIL
TREND,LONG,-1.44,2025-12-08 15:00:00,SL_TRAIL
TREND,LONG,-1.71,2025-12-08 15:30:00,SL_TRAIL
TREND,LONG,-1.31,2025-12-08 23:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-12-09 03:15:00,SL_HIT
SWING,LONG,-2.0,2025-12-09 03:15:00,SL_HIT
SWING,LONG,-2.0,2025-12-09 05:00:00,SL_HIT
TREND,SHORT,-0.68,2025-12-09 07:30:00,SL_TRAIL
